heure;puissance_w
00:00;2953.94
00:15;2991.65
00:30;2961.36
00:45;2047.31
01:00;1993.64
01:15;717.89
01:30;1538.88
01:45;540.59
02:00;590.94
02:15;556.71
02:30;543.02
02:45;1683.22
03:00;1456.44
03:15;341.99
03:30;298.56
03:45;330.63
04:00;377.60
04:15;382.08
04:30;374.19
04:45;368.56
05:00;370.53
05:15;296.01
05:30;328.27
05:45;348.83
06:00;385.51
06:15;361.85
06:30;376.08
06:45;364.23
07:00;443.14
07:15;480.36
07:30;1001.77
07:45;529.06
08:00;515.02
08:15;432.89
08:30;359.11
08:45;416.71
09:00;387.99
09:15;389.84
09:30;367.91
09:45;370.46
10:00;535.05
10:15;701.75
10:30;615.41
10:45;578.06
11:00;612.54
11:15;792.76
11:30;773.58
11:45;768.12
12:00;1004.70
12:15;865.30
12:30;829.14
12:45;871.81
13:00;757.22
13:15;1364.60
13:30;1524.09
13:45;653.19
14:00;818.81
14:15;1676.44
14:30;1149.74
14:45;888.77
15:00;904.99
15:15;843.65
15:30;1024.17
15:45;1385.20
16:00;804.47
16:15;690.67
16:30;1609.12
16:45;760.75
17:00;761.57
17:15;1160.03
17:30;1181.00
17:45;722.24
18:00;846.29
18:15;782.55
18:30;985.59
18:45;1177.90
19:00;1176.41
19:15;1062.11
19:30;930.02
19:45;1004.18
20:00;1081.21
20:15;1116.56
20:30;1101.43
20:45;1037.31
21:00;1075.38
21:15;914.14
21:30;817.12
21:45;789.87
22:00;790.90
22:15;778.32
22:30;698.98
22:45;696.93
23:00;726.55
23:15;899.28
23:30;2429.09
23:45;2981.86
