heure;puissance_w
00:00;2668.22
00:15;3307.04
00:30;2625.58
00:45;3168.43
01:00;3780.51
01:15;4094.90
01:30;4400.61
01:45;2937.62
02:00;1141.26
02:15;824.98
02:30;830.82
02:45;2128.21
03:00;1127.22
03:15;677.03
03:30;1749.73
03:45;1589.02
04:00;1456.06
04:15;380.70
04:30;369.23
04:45;1283.08
05:00;3849.18
05:15;1392.04
05:30;638.91
05:45;1758.92
06:00;3745.78
06:15;5063.18
06:30;5362.41
06:45;5105.84
07:00;3932.68
07:15;2186.72
07:30;1329.73
07:45;868.11
08:00;678.34
08:15;773.50
08:30;475.93
08:45;385.62
09:00;386.79
09:15;1099.08
09:30;844.44
09:45;796.48
10:00;338.70
10:15;355.20
10:30;1125.90
10:45;821.20
11:00;349.38
11:15;932.07
11:30;998.91
11:45;545.02
12:00;1438.07
12:15;1268.71
12:30;2117.10
12:45;717.81
13:00;431.66
13:15;1755.25
13:30;2560.20
13:45;1106.28
14:00;699.03
14:15;1818.88
14:30;1049.10
14:45;735.03
15:00;578.07
15:15;372.49
15:30;367.84
15:45;827.21
16:00;772.73
16:15;282.66
16:30;1893.76
16:45;3226.94
17:00;1609.39
17:15;1205.49
17:30;3576.05
17:45;4286.42
18:00;4280.70
18:15;3075.63
18:30;6068.66
18:45;7383.47
19:00;5042.36
19:15;6216.45
19:30;5757.06
19:45;4783.94
20:00;5248.80
20:15;4128.15
20:30;4468.75
20:45;5393.59
21:00;4081.07
21:15;3971.92
21:30;4120.41
21:45;3960.93
22:00;4583.90
22:15;4012.08
22:30;3839.40
22:45;4703.60
23:00;4334.63
23:15;4169.70
23:30;5781.57
23:45;5965.43
